FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA,CLASE SITIO,MARCA,LINEA,ARMA EMPLEADA,MOVIL VICTIMA,MOVIL AGRESOR,EDAD,GENERO,PAIS PERSONA,EMPLEADO,ESTADO  CIVIL,ESCOLARIDAD ,CODIGO DANE,2014
08/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,8:25,LAS COLINAS E-18,URBANA,VIAS PUBLICAS,BLACKBERRY,NO REPORTADO,ARMA DE FUEGO,A PIE,A PIE,32,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,1
08/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,9:00,URB. TOBERIN E-1,URBANA,VIAS PUBLICAS,SAMSUNG,NO REPORTADO,CONTUNDENTES,A PIE,A PIE,23,MASCULINO,COLOMBIA,INDEPENDIENTE,VIUDO,SUPERIOR,11001000,1
08/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,9:20,SAN MARCOS E-10,URBANA,VIAS PUBLICAS,NOKIA,NO REPORTADO,ARMA BLANCA,NO REPORTADO,BICICLETA,32,FEMENINO,COLOMBIA,INDEPENDIENTE,CASADO,SUPERIOR,11001000,1
08/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,10:30,SANTA FE E-14,URBANA,SOBRE ANDEN - VIA PUBLICA,SAMSUNG,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,49,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
08/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,11:35,NICOLAS DE FEDERMAN E-13,URBANA,VIAS PUBLICAS,NOKIA,NO REPORTADO,CONTUNDENTES,A PIE,A PIE,21,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
08/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12:30,LOURDES E-2,URBANA,VIAS PUBLICAS,NOKIA,NO REPORTADO,CONTUNDENTES,A PIE,A PIE,25,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
08/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,14:15,SAN DIEGO E-3,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,ARMA BLANCA,CONDUCTOR TAXI,PASAJERO TAXI,13,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,1
08/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,17:00,SAN IGNACIO E-10,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,CONTUNDENTES,A PIE,BICICLETA,36,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
08/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,17:10,CIUDAD SALITRE E-9,URBANA,VIAS PUBLICAS,LG,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,27,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
08/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,17:30,EL RECUERDO E-13,URBANA,TRANSPORTE PÚBLICO,HUAWEI,LINEA STANDARD,SIN EMPLEO DE ARMAS,PASAJERO BUS,PASAJERO BUS,30,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,1
08/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,17:30,QUINTA PAREDES E-13,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,NO REPORTADO,NO REPORTADO,CONTUNDENTES,PASAJERO BUS,PASAJERO BUS,29,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SUPERIOR,11001000,1
08/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,18:00,SAN MIGUEL E-4,URBANA,VIAS PUBLICAS,ALCATEL,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,19,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
08/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,19:00,PALERMO E-13,URBANA,SOBRE ANDEN - VIA PUBLICA,NO REPORTADO,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,75,MASCULINO,COLOMBIA,PENSIONADO,CASADO,SECUNDARIA,11001000,1
08/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,19:30,VILLA MAYOR E-18,URBANA,SOBRE ANDEN - VIA PUBLICA,NOKIA,NO REPORTADO,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,1
08/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,21:00,CIUDAD SALITRE II E-13,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,A PIE,A PIE,64,MASCULINO,COLOMBIA,INDEPENDIENTE,DIVORCIADO,SECUNDARIA,11001000,1
08/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,21:10,RIO NEGRO NORTE E-12,URBANA,VIAS PUBLICAS,SAMSUNG,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,34,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,1
09/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,1:00,JOSE JOAQUIN VARGAS E-12,URBANA,PARQUES,SAMSUNG,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,20,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
09/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,4:00,CHAPINERO CENTRAL E-2,URBANA,VIAS PUBLICAS,SAMSUNG,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,20,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
09/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,8:00,SAN JOSÉ SUR E-18,URBANA,FRENTE IGLESIA - VIA PUBLICA,SAMSUNG,NO REPORTADO,ARMA BLANCA,A PIE,PASAJERO MOTOCICLETA,42,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,CASADO,SUPERIOR,11001000,1
09/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,11:45,LOURDES E-3,URBANA,VIAS PUBLICAS,IPHONE,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,37,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,CASADO,SUPERIOR,11001000,1
09/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,13:00,LA CONCEPCION E-12,URBANA,VIAS PUBLICAS,SAMSUNG,NO REPORTADO,ARMA BLANCA,A PIE,CONDUCTOR MOTOCICLETA,38,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
09/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,13:00,LA MAGDALENA E-13,URBANA,RESTAURANTES,NO REPORTADO,NO REPORTADO,CONTUNDENTES,A PIE,A PIE,34,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,PRIMARIA,11001000,1
09/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,13:11,URB. LAS LOMAS E-18,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,ARMA BLANCA,CONDUCTOR TAXI,A PIE,24,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
09/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,13:30,ENGATIVA E-10,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,A PIE,BICICLETA,18,MASCULINO,COLOMBIA,ESTUDIANTE,SOLTERO,SECUNDARIA,11001000,1
09/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,14:05,ALHAMBRA SECTOR NORTE E-11,URBANA,VIAS PUBLICAS,SAMSUNG,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,25,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,CASADO,SUPERIOR,11001000,1
09/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,14:20,SANTA HELENA E-11,URBANA,VIAS PUBLICAS,IPHONE,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,42,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,1
09/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,14:40,ALFONSO LOPEZ E-5,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,ARMA DE FUEGO,VEHICULO,PASAJERO MOTOCICLETA,25,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,2
09/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,14:40,CENTRO ADMINISTRATIVO E-17,URBANA,VIAS PUBLICAS,SAMSUNG,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,29,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
09/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,18:00,URB. LA ALQUERÍA E-16,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,34,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,PRIMARIA,11001000,1
09/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,18:15,TEUSAQUILLO E-13,URBANA,SOBRE ANDEN - VIA PUBLICA,IPHONE,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,31,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,1
09/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,18:20,CIUDAD SALITRE II E-13,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,SAMSUNG,NO REPORTADO,SIN EMPLEO DE ARMAS,PASAJERO BUS,PASAJERO BUS,22,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
09/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,18:20,CIUDAD SALITRE II E-13,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,SAMSUNG,NO REPORTADO,CONTUNDENTES,PASAJERO BUS,PASAJERO BUS,21,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
09/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,20:00,VILLA DEL PRADO NVA E-11,URBANA,ESTACION TRANSMILENIO (INICIAL),SAMSUNG,NO REPORTADO,SIN EMPLEO DE ARMAS,PASAJERO BUS,PASAJERO BUS,21,MASCULINO,COLOMBIA,ESTUDIANTE,SOLTERO,SUPERIOR,11001000,1
10/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,0:00,EL ROSARIO E-12,URBANA,VIAS PUBLICAS,SAMSUNG,NO REPORTADO,SIN EMPLEO DE ARMAS,PASAJERO BUS,PASAJERO BUS,29,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,TECNICO,11001000,1
10/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,0:30,MEISSEN E-19,URBANA,VIAS PUBLICAS,SAMSUNG,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,24,FEMENINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
10/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,3:30,NUEVA COLOMBIA E-19,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,A PIE,A PIE,27,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
10/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,4:00,CHAPINERO ALTO E-2,URBANA,VIAS PUBLICAS,SAMSUNG,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,17,MASCULINO,COLOMBIA,ESTUDIANTE,SOLTERO,SECUNDARIA,11001000,1
10/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,5:00,ARMENIA E-13,URBANA,VIAS PUBLICAS,LG,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,31,MASCULINO,COLOMBIA,INDEPENDIENTE,UNION LIBRE,SECUNDARIA,11001000,1
10/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,5:30,BOSA CENTRO E-7,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,ARMA BLANCA,VEHICULO,A PIE,33,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,CASADO,SUPERIOR,11001000,1
10/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,5:45,SANTA LUCIA E-18,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,38,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,1
10/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,9:00,ALAMOS SUR E-10,URBANA,SOBRE ANDEN - VIA PUBLICA,NOKIA,NO REPORTADO,CONTUNDENTES,A PIE,PASAJERO MOTOCICLETA,31,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
10/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,10:00,VERSALLES E-9,URBANA,RODANDO SOBRE VIA - VIA PUBLICA,SAMSUNG,NO REPORTADO,ARMA DE FUEGO,VEHICULO,PASAJERO MOTOCICLETA,34,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
10/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,10:15,LA VERACRUZ E-3,URBANA,VIAS PUBLICAS,NOKIA,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,54,FEMENINO,COLOMBIA,INDEPENDIENTE,CASADO,SUPERIOR,11001000,1
10/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,11:00,BRAVO PÁEZ E-18,URBANA,SOBRE ANDEN - VIA PUBLICA,NO REPORTADO,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,VEHICULO,49,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
10/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,11:00,VILLA LUZ E-10,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,A PIE,BICICLETA,27,FEMENINO,COLOMBIA,ESTUDIANTE,SOLTERO,SECUNDARIA,11001000,1
10/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,13:00,CHAPINERO CENTRAL E-2,URBANA,LOCAL COMERCIAL,NO REPORTADO,NO REPORTADO,CONTUNDENTES,A PIE,A PIE,31,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
10/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,13:00,CHAPINERO CENTRAL E-2,URBANA,RESTAURANTES,SAMSUNG,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,39,FEMENINO,COLOMBIA,INDEPENDIENTE,CASADO,SECUNDARIA,11001000,1
10/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,14:00,TIBABUYES II SECTOR E-11,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,27,MASCULINO,NO REPORTADO,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
10/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,15:00,CEDRO SALAZAR E-1,URBANA,VIAS PUBLICAS,SAMSUNG,NO REPORTADO,CONTUNDENTES,A PIE,A PIE,43,FEMENINO,COLOMBIA,INDEPENDIENTE,CASADO,SUPERIOR,11001000,1
10/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,16:30,VENECIA E-6,URBANA,SOBRE ANDEN - VIA PUBLICA,NO REPORTADO,NO REPORTADO,CONTUNDENTES,A PIE,BICICLETA,23,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,1
10/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,19:00,LA CABRERA E-2,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,A PIE,A PIE,35,FEMENINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
10/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,19:00,LA PORCIUNCULA E-2,URBANA,RODANDO SOBRE VIA - VIA PUBLICA,SAMSUNG,NO REPORTADO,ARMA BLANCA,VEHICULO,A PIE,44,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,1
10/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,19:45,GAITAN E-12,URBANA,VIAS PUBLICAS,IPHONE,NO REPORTADO,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,34,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
10/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,21:00,SAN JORGE E-18,URBANA,CASAS DE HABITACION,NO REPORTADO,LINEA STANDARD,CONTUNDENTES,A PIE,A PIE,24,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
10/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,21:15,SIERRA MORENA E-19,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,A PIE,A PIE,25,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,TECNOLOGO,11001000,1
10/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,22:00,EL GRECO E-13,URBANA,ALMACENES,LG,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,30,MASCULINO,COLOMBIA,INDEPENDIENTE,UNION LIBRE,SECUNDARIA,11001000,1
11/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,0:15,SIERRA MORENA E-19,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,24,FEMENINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
11/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,0:45,LA CATEDRAL E-17,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,CONTUNDENTES,A PIE,A PIE,33,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
11/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,4:00,MARLY E-2,URBANA,VIAS PUBLICAS,SAMSUNG,NO REPORTADO,ESCOPOLAMINA,A PIE,A PIE,26,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SUPERIOR,11001000,1
11/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,6:20,NAVARRA E-1,URBANA,ESTACION TRANSMILENIO (INICIAL),SAMSUNG,LINEA STANDARD,CONTUNDENTES,A PIE,A PIE,50,MASCULINO,COLOMBIA,INDEPENDIENTE,UNION LIBRE,SECUNDARIA,11001000,1
11/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,6:35,BUENA VISTA E-8,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,COLOMBIA,DESEMPLEADO,SOLTERO,PRIMARIA,11001000,1
11/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,8:00,BOLIVIA E-10,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,29,MASCULINO,COLOMBIA,DESEMPLEADO,UNION LIBRE,SECUNDARIA,11001000,1
11/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,8:00,LIBERTADOR SUR E-18,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,30,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,1
11/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,10:00,COFRADIA E-9,URBANA,FRENTE A EDIFICIO - VIA PUBLICA,SAMSUNG,NO REPORTADO,ARMA DE FUEGO,VEHICULO,PASAJERO MOTOCICLETA,32,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,CASADO,SECUNDARIA,11001000,1
11/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,10:15,CHICO I E-2,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,A PIE,A PIE,24,FEMENINO,COLOMBIA,INDEPENDIENTE,UNION LIBRE,SECUNDARIA,11001000,1
11/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,10:30,SIMON BOLIVAR E-12,URBANA,CASAS DE HABITACION,NO REPORTADO,NO REPORTADO,CONTUNDENTES,A PIE,A PIE,44,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SUPERIOR,11001000,1
11/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,12:00,LA CAPUCHINA E-3,URBANA,VIAS PUBLICAS,IPHONE,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,40,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SUPERIOR,11001000,1
11/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,12:30,BOSQUE POPULAR E-10,URBANA,ESCENARIOS DEPORTIVOS,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,19,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,4
11/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,13:20,LA ESTRADITA E-10,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,BICICLETA,29,FEMENINO,COLOMBIA,ESTUDIANTE,SOLTERO,SUPERIOR,11001000,1
11/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,14:30,CERRO MONSERRATE E-3,RURAL,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,ARMA DE FUEGO,VEHICULO,A PIE,30,FEMENINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SUPERIOR,11001000,3
11/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,15:00,RIO NEGRO NORTE E-12,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,53,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,CASADO,SUPERIOR,11001000,1
11/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,15:10,GUSTAVO RESTREPO E-18,URBANA,VIAS PUBLICAS,MOTOROLA,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,23,FEMENINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
11/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,15:20,MODELIA E-9,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,18,MASCULINO,COLOMBIA,DESEMPLEADO,SOLTERO,ANALFABETA,11001000,1
11/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,16:00,BELLA VISTA E-2,URBANA,ESTACION TRANSMILENIO (INICIAL),SAMSUNG,LINEA STANDARD,CONTUNDENTES,A PIE,A PIE,28,FEMENINO,COLOMBIA,ESTUDIANTE,UNION LIBRE,SECUNDARIA,11001000,1
11/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,16:15,ONEIDA  E-8,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,49,MASCULINO,COLOMBIA,INDEPENDIENTE,UNION LIBRE,SECUNDARIA,11001000,1
11/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,16:30,LOS HAYUELOS E-9,URBANA,CENTRO COMERCIAL,NO REPORTADO,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,54,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,CASADO,SUPERIOR,11001000,1
11/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,17:00,SANTA MONICA E-12,URBANA,VIAS PUBLICAS,ALCATEL,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,20,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
